original_filename,page,sr_no,current_gp_name,old_gp_villages,new_or_reconstituted_gp_name,new_gp_villages
chunk_655-657.pdf,0,क्र.सं,"वर्तमान
का नाम
ग्रा 0 प 0 |",सम्मिलित ग्रामों का नाम |,"पुनर्गठित /
पुनर्सीमांकित / नव
सृजित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /

ग्रामों का नाम"
chunk_655-657.pdf,0,1,2,3,4,5
chunk_655-657.pdf,0,1 .,लोपड़ा,लोपड़ा,लोपडा,"1. लोपड़ा
2. सालेराखुर्द
3. स्वरूपपुरा
तं
लं
वं
5
4. सवानिया
5. बीडघास
6. डांगीखेडा"
chunk_655-657.pdf,0,1 .,लोपड़ा,सालेराखुर्द,लोपडा,"1. लोपड़ा
2. सालेराखुर्द
3. स्वरूपपुरा
तं
लं
वं
5
4. सवानिया
5. बीडघास
6. डांगीखेडा"
chunk_655-657.pdf,0,1 .,लोपड़ा,स्वरूपपुरा,लोपडा,"1. लोपड़ा
2. सालेराखुर्द
3. स्वरूपपुरा
तं
लं
वं
5
4. सवानिया
5. बीडघास
6. डांगीखेडा"
chunk_655-657.pdf,0,1 .,लोपड़ा,सवानिया,लोपडा,"1. लोपड़ा
2. सालेराखुर्द
3. स्वरूपपुरा
तं
लं
वं
5
4. सवानिया
5. बीडघास
6. डांगीखेडा"
chunk_655-657.pdf,0,1 .,लोपड़ा,बीडघास,लोपडा,"1. लोपड़ा
2. सालेराखुर्द
3. स्वरूपपुरा
तं
लं
वं
5
4. सवानिया
5. बीडघास
6. डांगीखेडा"
chunk_655-657.pdf,0,2 .,सालेराकला,सालेराकलां,सालेराकला,"1. सालेराकलां
2. शोभजी का
खेडा"
chunk_655-657.pdf,0,2 .,नामरी,नामरी,नामरी,"1. नामरी
2. घणोली
3. सुआवतो का
गुडा"
chunk_655-657.pdf,0,2 .,नामरी,घणोली,नामरी,"1. नामरी
2. घणोली
3. सुआवतो का
गुडा"
chunk_655-657.pdf,0,2 .,नामरी,शोभजी का खेडा,नामरी,"1. नामरी
2. घणोली
3. सुआवतो का
गुडा"
chunk_655-657.pdf,0,2 .,नामरी,सुआवतो का गुडा,नामरी,"1. नामरी
2. घणोली
3. सुआवतो का
गुडा"
chunk_655-657.pdf,0,3 .,मेड़ता,मेडता,मेड़ता,"1. मेडता
2. ढाणा
3. बामणिया
खेत
4. मोरिया"
chunk_655-657.pdf,0,3 .,मेड़ता,ढाणा,मेड़ता,"1. मेडता
2. ढाणा
3. बामणिया
खेत
4. मोरिया"
chunk_655-657.pdf,0,3 .,मेड़ता,गाड़वा,मेड़ता,"1. मेडता
2. ढाणा
3. बामणिया
खेत
4. मोरिया"
chunk_655-657.pdf,0,3 .,मेड़ता,मोरिया,मेड़ता,"1. मेडता
2. ढाणा
3. बामणिया
खेत
4. मोरिया"
chunk_655-657.pdf,0,4 .,गुडली,गुडली,गुडली,"1. ओडवाडिया
2. आवलियो
का कुआं
3. गुडली
4. रेबारियों की
ढाणी"
chunk_655-657.pdf,0,4 .,गुडली,रेबारियों की ढाणी,गुडली,"1. ओडवाडिया
2. आवलियो
का कुआं
3. गुडली
4. रेबारियों की
ढाणी"
chunk_655-657.pdf,0,4 .,गुडली,मोतीखेड़ा,गुडली,"1. ओडवाडिया
2. आवलियो
का कुआं
3. गुडली
4. रेबारियों की
ढाणी"
chunk_655-657.pdf,0,5 .,लदानी,लदानी,लदानी,"1. लदानी
2. विशनपुरा
3. गन्दोली
खेडा"
chunk_655-657.pdf,0,5 .,लदानी,विशनपुरा,लदानी,"1. लदानी
2. विशनपुरा
3. गन्दोली
खेडा"
chunk_655-657.pdf,0,5 .,लदानी,डांगीखेडा,लदानी,"1. लदानी
2. विशनपुरा
3. गन्दोली
खेडा"
chunk_655-657.pdf,0,5 .,लदानी,गन्दोली खेडा,लदानी,"1. लदानी
2. विशनपुरा
3. गन्दोली
खेडा"
chunk_655-657.pdf,0,6 .,तुलसीदास जी की,तुलसीदास जी की,तुलसीदास जी की,1. तुलसीदास जी
chunk_655-657.pdf,1,,सराय,सराय,सराय,की सराय
chunk_655-657.pdf,1,,,ओडवाडिया,,2. मोतीखेड़ा
chunk_655-657.pdf,1,,,आवलियो का कुआं,,3. गाड़वा
chunk_655-657.pdf,1,,,बामणिया खेत,,4. आनन्दपुरा
chunk_655-657.pdf,1,,,आनन्दपुरा,,
chunk_655-657.pdf,1,,,पंचायत समिति,गोगुन्दा,
chunk_655-657.pdf,1,क्र.सं,"वर्तमान
का नाम
ग्रा 0 प 0 |",ग्रा ० प ० में,"पुनर्गठित /
पुनर्सीमांकित / नवसृ
जित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित ग्रा 0 प 0
में ग्रामों का नाम"
chunk_655-657.pdf,1,क्र.सं,"वर्तमान
का नाम
ग्रा 0 प 0 |",सम्मिलित ग्रामों का नाम,"पुनर्गठित /
पुनर्सीमांकित / नवसृ
जित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित ग्रा 0 प 0
में ग्रामों का नाम"
chunk_655-657.pdf,1,क्र.सं,"वर्तमान
का नाम
ग्रा 0 प 0 |",वर्तमान,"पुनर्गठित /
पुनर्सीमांकित / नवसृ
जित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित ग्रा 0 प 0
में ग्रामों का नाम"
chunk_655-657.pdf,1,1,2,3,4,5
chunk_655-657.pdf,1,1 .,झाडोली,राव मादडा,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,1,1 .,झाडोली,राणावतों का गुडा,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,1,1 .,झाडोली,डुलावतों का गुडा,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,1,1 .,झाडोली,जेलानी,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,1,1 .,झाडोली,झाडोली,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,1,1 .,झाडोली,चक जलार,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,1,1 .,झाडोली,ईंटों का खेत,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,1,1 .,झाडोली,श्रीमालियों की मादडी,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,1,1 .,झाडोली,सुथार मादडा,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,1,1 .,झाडोली,मन्नाजी का गुडा,झाडोली,"1. राणावतों
का गुडा
2. जेलानी
3. झाडोली
4. ईंटों का
खेत
5. झुंझारपुरा"
chunk_655-657.pdf,2,3 .,जसवन्तगढ,जसवन्तगढ,जसवन्तगढ,"1. जसवन्तगढ
2. अजयपुरा
3. सुरण"
chunk_655-657.pdf,2,3 .,जसवन्तगढ,गहलोतों का गुडा,जसवन्तगढ,"1. जसवन्तगढ
2. अजयपुरा
3. सुरण"
chunk_655-657.pdf,2,3 .,जसवन्तगढ,झुंझारपुरा,जसवन्तगढ,"1. जसवन्तगढ
2. अजयपुरा
3. सुरण"
chunk_655-657.pdf,2,3 .,जसवन्तगढ,अजयपुरा,जसवन्तगढ,"1. जसवन्तगढ
2. अजयपुरा
3. सुरण"
chunk_655-657.pdf,2,3 .,जसवन्तगढ,सुरण,जसवन्तगढ,"1. जसवन्तगढ
2. अजयपुरा
3. सुरण"
chunk_655-657.pdf,2,4 .,मोडी,छिपाला,मोडी,"1. छिपाला
2. मोडी
3. सेवागडी
4. कांकण का
गुडा
5. गणेश जी
का गुडा"
chunk_655-657.pdf,2,4 .,मोडी,मोडी,मोडी,"1. छिपाला
2. मोडी
3. सेवागडी
4. कांकण का
गुडा
5. गणेश जी
का गुडा"
chunk_655-657.pdf,2,4 .,मोडी,सेवागडी,मोडी,"1. छिपाला
2. मोडी
3. सेवागडी
4. कांकण का
गुडा
5. गणेश जी
का गुडा"
chunk_655-657.pdf,2,4 .,मोडी,कांकण का गुडा,मोडी,"1. छिपाला
2. मोडी
3. सेवागडी
4. कांकण का
गुडा
5. गणेश जी
का गुडा"
chunk_655-657.pdf,2,4 .,मोडी,वणी,मोडी,"1. छिपाला
2. मोडी
3. सेवागडी
4. कांकण का
गुडा
5. गणेश जी
का गुडा"
chunk_655-657.pdf,2,4 .,मोडी,गणेश जी का गुडा,मोडी,"1. छिपाला
2. मोडी
3. सेवागडी
4. कांकण का
गुडा
5. गणेश जी
का गुडा"
chunk_655-657.pdf,2,5 .,मजावडी,खाखडी,मजावडी,"1. खाखडी
2. मजावडी
3. धीरजी का
गुडा"
chunk_655-657.pdf,2,5 .,मजावडी,मजावडी,मजावडी,"1. खाखडी
2. मजावडी
3. धीरजी का
गुडा"
chunk_655-657.pdf,2,5 .,मजावडी,धीरजी का गुडा,मजावडी,"1. खाखडी
2. मजावडी
3. धीरजी का
गुडा"
chunk_655-657.pdf,2,5 .,मजावडी,सेमटाल,मजावडी,"1. खाखडी
2. मजावडी
3. धीरजी का
गुडा"
chunk_655-657.pdf,2,7.,मादा,कुण्डाउ,मादा,"1. मादा
2. मलारिया
खुर्द
3. मलारिया
कलां"
chunk_655-657.pdf,2,7.,मादा,मादा,मादा,"1. मादा
2. मलारिया
खुर्द
3. मलारिया
कलां"
chunk_655-657.pdf,2,7.,मादा,मलारिया खुर्द,मादा,"1. मादा
2. मलारिया
खुर्द
3. मलारिया
कलां"
chunk_655-657.pdf,2,7.,मादा,मलारिया कलां,मादा,"1. मादा
2. मलारिया
खुर्द
3. मलारिया
कलां"
chunk_655-657.pdf,2,7.,मादा,भेवडिया,मादा,"1. मादा
2. मलारिया
खुर्द
3. मलारिया
कलां"
chunk_655-657.pdf,2,7.,मादा,बागदडा,मादा,"1. मादा
2. मलारिया
खुर्द
3. मलारिया
कलां"
chunk_655-657.pdf,2,8 .,छाली,छाली,छाली,"1. छाली
2. कडेचावास
3. उण्डीथल
4. भेवडिया
5. बागदडा"
chunk_655-657.pdf,2,8 .,छाली,कडेचावास,छाली,"1. छाली
2. कडेचावास
3. उण्डीथल
4. भेवडिया
5. बागदडा"
chunk_655-657.pdf,2,8 .,छाली,उण्डीथल,छाली,"1. छाली
2. कडेचावास
3. उण्डीथल
4. भेवडिया
5. बागदडा"
chunk_655-657.pdf,2,9.,मजावद,जोलावास,मजावद,"1. जोलावास
2. मजावद
3. बडून्दिया
4. जिराई
5. पालछ"
chunk_655-657.pdf,2,9.,मजावद,मजावद,मजावद,"1. जोलावास
2. मजावद
3. बडून्दिया
4. जिराई
5. पालछ"
chunk_655-657.pdf,2,9.,मजावद,बडून्दिया,मजावद,"1. जोलावास
2. मजावद
3. बडून्दिया
4. जिराई
5. पालछ"
chunk_655-657.pdf,2,9.,मजावद,जिराई,मजावद,"1. जोलावास
2. मजावद
3. बडून्दिया
4. जिराई
5. पालछ"
chunk_655-657.pdf,2,9.,मजावद,पालछ,मजावद,"1. जोलावास
2. मजावद
3. बडून्दिया
4. जिराई
5. पालछ"
chunk_658-660.pdf,0,10.,पडावली खुर्द,आम्बा,पडावली खुर्द,"1. आम्बा
2. लोरो का
वास
3. पडावली
खुर्द
4. सुरजबारा 5. मुण्डावली
6. लुणावतों
का वास
7. बयाना"
chunk_658-660.pdf,0,10.,पडावली खुर्द,लोरो का वास,पडावली खुर्द,"1. आम्बा
2. लोरो का
वास
3. पडावली
खुर्द
4. सुरजबारा 5. मुण्डावली
6. लुणावतों
का वास
7. बयाना"
chunk_658-660.pdf,0,10.,पडावली खुर्द,डेडकिया,पडावली खुर्द,"1. आम्बा
2. लोरो का
वास
3. पडावली
खुर्द
4. सुरजबारा 5. मुण्डावली
6. लुणावतों
का वास
7. बयाना"
chunk_658-660.pdf,0,10.,पडावली खुर्द,महुला 5. पडावली खुर्द,पडावली खुर्द,"1. आम्बा
2. लोरो का
वास
3. पडावली
खुर्द
4. सुरजबारा 5. मुण्डावली
6. लुणावतों
का वास
7. बयाना"
chunk_658-660.pdf,0,10.,पडावली खुर्द,लुणावतों का वास,पडावली खुर्द,"1. आम्बा
2. लोरो का
वास
3. पडावली
खुर्द
4. सुरजबारा 5. मुण्डावली
6. लुणावतों
का वास
7. बयाना"
chunk_658-660.pdf,0,10.,पडावली खुर्द,बयाना,पडावली खुर्द,"1. आम्बा
2. लोरो का
वास
3. पडावली
खुर्द
4. सुरजबारा 5. मुण्डावली
6. लुणावतों
का वास
7. बयाना"
chunk_658-660.pdf,0,10.,पडावली खुर्द,सुरजबारा 9. मुण्डावली,पडावली खुर्द,"1. आम्बा
2. लोरो का
वास
3. पडावली
खुर्द
4. सुरजबारा 5. मुण्डावली
6. लुणावतों
का वास
7. बयाना"
chunk_658-660.pdf,0,11 .,मादडा,मादडा,मादडा,"1. मादडा
2. चुण्डावतों
का खेडा
3. बिलडिया
4. मातासुला
5. खेडा"
chunk_658-660.pdf,0,11 .,मादडा,चुण्डावतों का खेडा,मादडा,"1. मादडा
2. चुण्डावतों
का खेडा
3. बिलडिया
4. मातासुला
5. खेडा"
chunk_658-660.pdf,0,11 .,मादडा,बिलडिया,मादडा,"1. मादडा
2. चुण्डावतों
का खेडा
3. बिलडिया
4. मातासुला
5. खेडा"
chunk_658-660.pdf,0,11 .,मादडा,मालावरी,मादडा,"1. मादडा
2. चुण्डावतों
का खेडा
3. बिलडिया
4. मातासुला
5. खेडा"
chunk_658-660.pdf,0,11 .,मादडा,कुकडाखेडा,मादडा,"1. मादडा
2. चुण्डावतों
का खेडा
3. बिलडिया
4. मातासुला
5. खेडा"
chunk_658-660.pdf,0,13.,वीरपुरा,मातासुला,वीरपुरा,"1. वीरपुरा
2. खाम्बिया
3. आदुजी का
वास
4. गरडा
5. गाडरियावा
स
6. टेपरों की
बोर
7. आमरी"
chunk_658-660.pdf,0,13.,वीरपुरा,खेडा,वीरपुरा,"1. वीरपुरा
2. खाम्बिया
3. आदुजी का
वास
4. गरडा
5. गाडरियावा
स
6. टेपरों की
बोर
7. आमरी"
chunk_658-660.pdf,0,13.,वीरपुरा,वीरपुरा,वीरपुरा,"1. वीरपुरा
2. खाम्बिया
3. आदुजी का
वास
4. गरडा
5. गाडरियावा
स
6. टेपरों की
बोर
7. आमरी"
chunk_658-660.pdf,0,13.,वीरपुरा,खाम्बिया,वीरपुरा,"1. वीरपुरा
2. खाम्बिया
3. आदुजी का
वास
4. गरडा
5. गाडरियावा
स
6. टेपरों की
बोर
7. आमरी"
chunk_658-660.pdf,0,13.,वीरपुरा,आदुजी का वास,वीरपुरा,"1. वीरपुरा
2. खाम्बिया
3. आदुजी का
वास
4. गरडा
5. गाडरियावा
स
6. टेपरों की
बोर
7. आमरी"
chunk_658-660.pdf,0,13.,वीरपुरा,गरडा,वीरपुरा,"1. वीरपुरा
2. खाम्बिया
3. आदुजी का
वास
4. गरडा
5. गाडरियावा
स
6. टेपरों की
बोर
7. आमरी"
chunk_658-660.pdf,0,13.,वीरपुरा,गाडरियावास,वीरपुरा,"1. वीरपुरा
2. खाम्बिया
3. आदुजी का
वास
4. गरडा
5. गाडरियावा
स
6. टेपरों की
बोर
7. आमरी"
chunk_658-660.pdf,0,13.,वीरपुरा,टेपरों की बोर,वीरपुरा,"1. वीरपुरा
2. खाम्बिया
3. आदुजी का
वास
4. गरडा
5. गाडरियावा
स
6. टेपरों की
बोर
7. आमरी"
chunk_658-660.pdf,0,13.,वीरपुरा,आमरी,वीरपुरा,"1. वीरपुरा
2. खाम्बिया
3. आदुजी का
वास
4. गरडा
5. गाडरियावा
स
6. टेपरों की
बोर
7. आमरी"
chunk_658-660.pdf,0,,,पंचायत समिति,सायरा,
chunk_658-660.pdf,0,,वर्तमान ग्रा ० प ० |,,पुनर्गठित /,पुनर्गठित /
chunk_658-660.pdf,0,,का नाम,सम्मिलित ग्रामों का नाम,पुनर्सीमांकित / नवसृ,पुनर्सीमांकित /
chunk_658-660.pdf,1,1,2,3,4,5
chunk_658-660.pdf,1,1 .,"ब्राहमणों का
कलवाना",ब्राहमणों का कलवाना,"ब्राहमणों का
कलवाना","1. बटेरी
2. ब्राहमणों का
कलवाना
3. कुन्दवों का
गुडा"
chunk_658-660.pdf,1,1 .,"ब्राहमणों का
कलवाना",कुन्दवों का गुडा,"ब्राहमणों का
कलवाना","1. बटेरी
2. ब्राहमणों का
कलवाना
3. कुन्दवों का
गुडा"
chunk_658-660.pdf,1,1 .,"ब्राहमणों का
कलवाना",झालों का कलवाना,"ब्राहमणों का
कलवाना","1. बटेरी
2. ब्राहमणों का
कलवाना
3. कुन्दवों का
गुडा"
chunk_658-660.pdf,1,1 .,"ब्राहमणों का
कलवाना",गायफल,"ब्राहमणों का
कलवाना","1. बटेरी
2. ब्राहमणों का
कलवाना
3. कुन्दवों का
गुडा"
chunk_658-660.pdf,1,3.,सिंघाडा,मग्घा,सिंघाडा,"1. मग्घा
2. जोरमा
3. सिंघाडा
4. केसर सिंह
का गुडा"
chunk_658-660.pdf,1,3.,सिंघाडा,जोरमा,सिंघाडा,"1. मग्घा
2. जोरमा
3. सिंघाडा
4. केसर सिंह
का गुडा"
chunk_658-660.pdf,1,3.,सिंघाडा,सिंघाडा,सिंघाडा,"1. मग्घा
2. जोरमा
3. सिंघाडा
4. केसर सिंह
का गुडा"
chunk_658-660.pdf,1,3.,सिंघाडा,केसर सिंह का,सिंघाडा,"1. मग्घा
2. जोरमा
3. सिंघाडा
4. केसर सिंह
का गुडा"
chunk_658-660.pdf,1,3.,सिंघाडा,गुडा,सिंघाडा,"1. मग्घा
2. जोरमा
3. सिंघाडा
4. केसर सिंह
का गुडा"
chunk_658-660.pdf,1,3.,सिंघाडा,बटेरी,सिंघाडा,"1. मग्घा
2. जोरमा
3. सिंघाडा
4. केसर सिंह
का गुडा"
chunk_658-660.pdf,1,4 .,दियाण,ढिंकोडा,दियाण,"1. टिंकोडा
2 . कोविया
3. दियाण"
chunk_658-660.pdf,1,4 .,दियाण,कोविया,दियाण,"1. टिंकोडा
2 . कोविया
3. दियाण"
chunk_658-660.pdf,1,4 .,दियाण,दियाण,दियाण,"1. टिंकोडा
2 . कोविया
3. दियाण"
chunk_658-660.pdf,1,4 .,दियाण,निकोर,दियाण,"1. टिंकोडा
2 . कोविया
3. दियाण"
chunk_658-660.pdf,1,5.,पलासमा,ओडवाडिया,पलासमा,"1. पलासमा
2. गुजरों का
गुडा
3. गुर्रा"
chunk_658-660.pdf,1,5.,पलासमा,घणावल,पलासमा,"1. पलासमा
2. गुजरों का
गुडा
3. गुर्रा"
chunk_658-660.pdf,1,5.,पलासमा,पलासमा,पलासमा,"1. पलासमा
2. गुजरों का
गुडा
3. गुर्रा"
chunk_658-660.pdf,1,5.,पलासमा,गुजरों का गुडा 5. गुर्रा,पलासमा,"1. पलासमा
2. गुजरों का
गुडा
3. गुर्रा"
chunk_658-660.pdf,1,1 .,पदराडा,पदराडा,पदराडा,1. पदराडा
chunk_658-660.pdf,1,1 .,पदराडा,सामल,पदराडा,1. पदराडा
chunk_658-660.pdf,2,,,पंचायत,समिति झाडोल,
chunk_658-660.pdf,2,,,,"
|","पुनर्गठित / पुनर्सीमांकित /
ग्रा ० प ० में नवसृजित
ग्रामों का नाम"
chunk_658-660.pdf,2,,,सम्मिलित ग्रामों का,"
|","पुनर्गठित / पुनर्सीमांकित /
ग्रा ० प ० में नवसृजित
ग्रामों का नाम"
chunk_658-660.pdf,2,,,नाम,"
|","पुनर्गठित / पुनर्सीमांकित /
ग्रा ० प ० में नवसृजित
ग्रामों का नाम"
chunk_658-660.pdf,2,,,|,"
|","पुनर्गठित / पुनर्सीमांकित /
ग्रा ० प ० में नवसृजित
ग्रामों का नाम"
chunk_658-660.pdf,2,1,2,3,4,5
chunk_658-660.pdf,2,1 .,अटाटिया,अटाटिया,अटाटिया,"1. अटाटिया
2. बलती का खेडा
3. बांसडिया
4. देवडावास
5. डूंगरियावास
6. कितावतो का"
chunk_658-660.pdf,2,1 .,अटाटिया,बलती का खेडा,अटाटिया,"1. अटाटिया
2. बलती का खेडा
3. बांसडिया
4. देवडावास
5. डूंगरियावास
6. कितावतो का"
chunk_658-660.pdf,2,1 .,अटाटिया,बांसडिया,अटाटिया,"1. अटाटिया
2. बलती का खेडा
3. बांसडिया
4. देवडावास
5. डूंगरियावास
6. कितावतो का"
chunk_658-660.pdf,2,1 .,अटाटिया,भूरा,अटाटिया,"1. अटाटिया
2. बलती का खेडा
3. बांसडिया
4. देवडावास
5. डूंगरियावास
6. कितावतो का"
chunk_658-660.pdf,2,1 .,अटाटिया,चोहानवास,अटाटिया,"1. अटाटिया
2. बलती का खेडा
3. बांसडिया
4. देवडावास
5. डूंगरियावास
6. कितावतो का"
chunk_658-660.pdf,2,1 .,अटाटिया,देवडावास,अटाटिया,"1. अटाटिया
2. बलती का खेडा
3. बांसडिया
4. देवडावास
5. डूंगरियावास
6. कितावतो का"
chunk_658-660.pdf,2,9.,रावछ,रावछ,रावछ,"1. रावछ
2. देवरानमण तं
लं 3. मुण्डा का
खेत"
chunk_658-660.pdf,2,9.,रावछ,देवरानमण,रावछ,"1. रावछ
2. देवरानमण तं
लं 3. मुण्डा का
खेत"
chunk_658-660.pdf,2,9.,रावछ,टेगडा,रावछ,"1. रावछ
2. देवरानमण तं
लं 3. मुण्डा का
खेत"
chunk_658-660.pdf,2,10.,| चित्रावास,चित्रावास,चित्रावास,"1. चित्रावास
2. पिपरना
3. पलां"
chunk_658-660.pdf,2,10.,| चित्रावास,मुण्डा का खेत,चित्रावास,"1. चित्रावास
2. पिपरना
3. पलां"
chunk_658-660.pdf,2,10.,| चित्रावास,पिपरना,चित्रावास,"1. चित्रावास
2. पिपरना
3. पलां"
chunk_658-660.pdf,2,10.,| चित्रावास,पलां 4 .,चित्रावास,"1. चित्रावास
2. पिपरना
3. पलां"
chunk_658-660.pdf,2,10.,| चित्रावास,कुण्डलावास,चित्रावास,"1. चित्रावास
2. पिपरना
3. पलां"
chunk_658-660.pdf,2,11.,तिरोल,AwN,तिरोल,"1. बटार
2. तिरोल
बांसलिया 3 .
4. भीमजी का
गुडा"
chunk_658-660.pdf,2,11.,तिरोल,गुमान,तिरोल,"1. बटार
2. तिरोल
बांसलिया 3 .
4. भीमजी का
गुडा"
chunk_658-660.pdf,2,11.,तिरोल,जोगी का तालाब,तिरोल,"1. बटार
2. तिरोल
बांसलिया 3 .
4. भीमजी का
गुडा"
chunk_658-660.pdf,2,11.,तिरोल,बटार,तिरोल,"1. बटार
2. तिरोल
बांसलिया 3 .
4. भीमजी का
गुडा"
chunk_658-660.pdf,2,11.,तिरोल,तिरोल,तिरोल,"1. बटार
2. तिरोल
बांसलिया 3 .
4. भीमजी का
गुडा"
chunk_658-660.pdf,2,11.,तिरोल,बांसलिया,तिरोल,"1. बटार
2. तिरोल
बांसलिया 3 .
4. भीमजी का
गुडा"
chunk_658-660.pdf,2,11.,तिरोल,भीमजी का गुडा,तिरोल,"1. बटार
2. तिरोल
बांसलिया 3 .
4. भीमजी का
गुडा"
chunk_658-660.pdf,2,12.,करदा,करदा,करदा,"1. करदा
2. पाटेलों की
भागल"
chunk_658-660.pdf,2,12.,करदा,पाटेलों की भागल,करदा,"1. करदा
2. पाटेलों की
भागल"
chunk_658-660.pdf,2,12.,करदा,रोयडा,करदा,"1. करदा
2. पाटेलों की
भागल"
chunk_658-660.pdf,2,12.,करदा,रातोडा,करदा,"1. करदा
2. पाटेलों की
भागल"
chunk_661-663.pdf,0,,,डूंगरियावास,,"खेडा
7. नान्दिया
8. पडियारवास
9. पेमादेवी का खेडा
10. सांखला
11. उचलती वेरी
12. वजावतो का खेडा
13. कोलर"
chunk_661-663.pdf,0,,,कितावतो का,,"खेडा
7. नान्दिया
8. पडियारवास
9. पेमादेवी का खेडा
10. सांखला
11. उचलती वेरी
12. वजावतो का खेडा
13. कोलर"
chunk_661-663.pdf,0,,,खेडा,,"खेडा
7. नान्दिया
8. पडियारवास
9. पेमादेवी का खेडा
10. सांखला
11. उचलती वेरी
12. वजावतो का खेडा
13. कोलर"
chunk_661-663.pdf,0,,,नान्दिया,,"खेडा
7. नान्दिया
8. पडियारवास
9. पेमादेवी का खेडा
10. सांखला
11. उचलती वेरी
12. वजावतो का खेडा
13. कोलर"
chunk_661-663.pdf,0,,,पडियारवास,,"खेडा
7. नान्दिया
8. पडियारवास
9. पेमादेवी का खेडा
10. सांखला
11. उचलती वेरी
12. वजावतो का खेडा
13. कोलर"
chunk_661-663.pdf,0,,,पेमादेवी का,,"खेडा
7. नान्दिया
8. पडियारवास
9. पेमादेवी का खेडा
10. सांखला
11. उचलती वेरी
12. वजावतो का खेडा
13. कोलर"
chunk_661-663.pdf,0,,,सांखला,,"खेडा
7. नान्दिया
8. पडियारवास
9. पेमादेवी का खेडा
10. सांखला
11. उचलती वेरी
12. वजावतो का खेडा
13. कोलर"
chunk_661-663.pdf,0,,,उचलती वेरी,,"खेडा
7. नान्दिया
8. पडियारवास
9. पेमादेवी का खेडा
10. सांखला
11. उचलती वेरी
12. वजावतो का खेडा
13. कोलर"
chunk_661-663.pdf,0,,,वजावतो का,,"खेडा
7. नान्दिया
8. पडियारवास
9. पेमादेवी का खेडा
10. सांखला
11. उचलती वेरी
12. वजावतो का खेडा
13. कोलर"
chunk_661-663.pdf,0,2 .,ओगणा,ओगणा,ओगणा,"1. ओगणा
2. कुम्हारवास
3. नापादेवी
4. मोहनी"
chunk_661-663.pdf,0,2 .,ओगणा,कुम्हारवास,ओगणा,"1. ओगणा
2. कुम्हारवास
3. नापादेवी
4. मोहनी"
chunk_661-663.pdf,0,2 .,ओगणा,नापादेवी,ओगणा,"1. ओगणा
2. कुम्हारवास
3. नापादेवी
4. मोहनी"
chunk_661-663.pdf,0,3 .,"नेताजी का
बारा",नेताजी का बारा,नेताजी का बारा,"1. नेताजी का बारा
2. कपायावास
3. सलार
4. उन्दरा
5. पीपलबारा"
chunk_661-663.pdf,0,3 .,"नेताजी का
बारा",चोखलाबारा,नेताजी का बारा,"1. नेताजी का बारा
2. कपायावास
3. सलार
4. उन्दरा
5. पीपलबारा"
chunk_661-663.pdf,0,3 .,"नेताजी का
बारा",कपायावास,नेताजी का बारा,"1. नेताजी का बारा
2. कपायावास
3. सलार
4. उन्दरा
5. पीपलबारा"
chunk_661-663.pdf,0,3 .,"नेताजी का
बारा",पीपलबारा,नेताजी का बारा,"1. नेताजी का बारा
2. कपायावास
3. सलार
4. उन्दरा
5. पीपलबारा"
chunk_661-663.pdf,0,3 .,"नेताजी का
बारा",सलार,नेताजी का बारा,"1. नेताजी का बारा
2. कपायावास
3. सलार
4. उन्दरा
5. पीपलबारा"
chunk_661-663.pdf,0,3 .,"नेताजी का
बारा",उन्दरा,नेताजी का बारा,"1. नेताजी का बारा
2. कपायावास
3. सलार
4. उन्दरा
5. पीपलबारा"
chunk_661-663.pdf,0,5 .,काड़ा,काडा,काडा,"1. काडा
2. भवरिया
3. खुडा
4. धूलीभाखरी"
