,original_filename,page,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
131,GP_Delimitation_2019_Final-1-400.pdf,17,3 .,सोबडी,"1. सोबडी
2. तेलाडा
3. प्रतापपुरा
4. रूपपुरा
5. चावण्डिया
6. झबरकिया
7. घना
8. कुम्हारियाखेड़ा",सोबडी,"1. सोबडी
2. तेलाडा
प्रतापपुरा 3 .
4. रूपपुरा
5. चावण्डिया
तं
लं
वं
6. घना
7. कुम्हारियाखेड़ा",,,,,
132,GP_Delimitation_2019_Final-1-400.pdf,17,4 .,एकलसिंघा,"1. एकलसिंघा
2. हियालिया
3. बनेडिया
4. बालापुरा
5. ढानी",एकलसिंघा,"1. एकलसिंघा
2. हियालिया
3. बनेडिया AWN 4. बालापुरा
5. ढानी
6. झबरकिया",,,,,
133,GP_Delimitation_2019_Final-1-400.pdf,17,5 .,बांदनवाडा,"1. बांदनवाडा
2. बगराई
3. सूरजपुरा",बांदनवाडा,1. बांदनवाडा,,,,,
134,GP_Delimitation_2019_Final-1-400.pdf,17,6 .,कुम्हारिया,"1. कुम्हारिया
2. किटाप",कुम्हारिया,"1. कुम्हारिया
2. किटाप
3. बगराई
4. सूरजपुरा",,,,,
135,GP_Delimitation_2019_Final-1-400.pdf,17,7 .,राममालिया,"1. राममालिया
2. रघुनाथगढ़
3. पिलोदा",राममालिया,"1. राममालिया
2. रघुनाथगढ़
3. पिलोदा
4. हीरापुरा",,,,,
136,GP_Delimitation_2019_Final-1-400.pdf,17,8 .,धान्तोल,"1. धान्तोल
2. उदयगढ़खेड़ा
3. गुर्जरवाडा
4. हीरापूरा",धान्तोल,"1. धान्तोल
2. उदयगढ़खेड़ा
3. गुर्जरवाडा",,,,,
137,GP_Delimitation_2019_Final-1-400.pdf,18,6,पडांगा,1. पडांगा,पडांगा,1. पडांगा,,,,,
138,GP_Delimitation_2019_Final-1-400.pdf,18,,,"2. अर्जुनपुरा
3. सवाईपुरा
4. रामपुरा
5. देवपुरा
6 . गज्जानाडी
7. रूपपुरा
8. मोतीपुरा
9. अमरगढ",,"2. अर्जुनपुरा
3. सवाईपुरा",,,,,
139,GP_Delimitation_2019_Final-1-400.pdf,18,10 .,,,देवपुरा,"1. देवपुरा
2. गज्जानाडी
3. रूपपुरा
4. मोतीपुरा
5. अमरगढ
6. रामपुरा",,,,,
140,GP_Delimitation_2019_Final-1-400.pdf,19,,"राजस्थान राजपत्र
विशेषांक","Extraordinary
RAJASTHAN GAZETTE",,,,,,,
141,GP_Delimitation_2019_Final-1-400.pdf,19,,साअधिकार प्रकाशित,Published by Authority,,,,,,,
142,GP_Delimitation_2019_Final-1-400.pdf,19,सत्यमेव जयते,"कार्तिक 25 , शनिवार
Kartika 25 Saturday",", शाके 1941 नवम्बर 16 , 2019
, Saka 1941 - November 16 , 2019",,,,,,,
143,GP_Delimitation_2019_Final-1-400.pdf,20,,,पंचायत समिति,- बानसूर,,,,,,
144,GP_Delimitation_2019_Final-1-400.pdf,20,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित / पुनर्सीमांकित /
नवसृजित ग्रा 0 प 0 में
ग्रामों का नाम",,,,,
145,GP_Delimitation_2019_Final-1-400.pdf,20,1,2,3,4,5,,,,,
146,GP_Delimitation_2019_Final-1-400.pdf,20,1 .,बबेडी,"1. बबेडी
2. डांगीवास
3. बसई चौहान
4. भेडीवास
5. झीडा
6. ईसराकाबास",बबेडी,"1. डांगीवास
2. भेड़ीवास
3. बबेडी
4. झीडा
5. बसई चौहान",,,,,
147,GP_Delimitation_2019_Final-1-400.pdf,20,2 .,,,मांची,"1. ईसराकाबास
2. मांची
3. मीरापुर",,,,,
148,GP_Delimitation_2019_Final-1-400.pdf,20,3 .,गूंता,"1. गुंता
2. मीरापुर
3. मांची",गूंता,"1. गूंता
2. ओसपुर",,,,,
149,GP_Delimitation_2019_Final-1-400.pdf,20,4 .,शाहपुर,"1. शाहपुर
2. रामनगर
3. बूचियावास
4. ओसपुर",शाहपुर,"1. शाहपुर
2. रामनगर
3. बूचियावास",,,,,
150,GP_Delimitation_2019_Final-1-400.pdf,20,5 .,ज्ञानपुरा,"1. ज्ञानपुरा
2. बासगौरधन
3. खरखडी खुर्द
4. बासडी
5. बुर्जा
6. कूल
7. खरवा
8. पाली",ज्ञानपुरा,"1. ज्ञानपुरा
2. बासगौरधन
3. खरखडी खुर्द
4. बासडी",,,,,
151,GP_Delimitation_2019_Final-1-400.pdf,20,6 .,,,बुर्जा,"1. बुर्जा
2. कूल
3. खरवा
4. पाली",,,,,
152,GP_Delimitation_2019_Final-1-400.pdf,21,7 .,बासदयाल,"1. बासदयाल
2. बास करनावत
3. बास शेखावत
4. नृसिंहपुरा",बासदयाल,"1. बासदयाल
2 . बास करनावत
3. बास शेखावत",,,,,
153,GP_Delimitation_2019_Final-1-400.pdf,21,8 .,गिरुड़ी,"1. मंडीजा बसई
2. गिरुडी
3. इंद्राडा
4. घासीनगर",गिरुड़ी,1. गिरुड़ी,,,,,
154,GP_Delimitation_2019_Final-1-400.pdf,21,9 .,,,इंद्राडा,"1. मंडीजा बसई
2. इंद्राडा
3. घासीनगर",,,,,
155,GP_Delimitation_2019_Final-1-400.pdf,21,10 .,नयाबास,"1. नयाबास
2. लालपुरा
3. तुराणा
4. नयानगर
5. मांडली
6. चैनपुरा
7. कुंडली",नयाबास,"1. नयाबास
2. लालपुरा
3. नृसिंहपुरा
4. कुंडली
5. चैनपुरा",,,,,
156,GP_Delimitation_2019_Final-1-400.pdf,21,11 .,,,तुराणा,"1. तुराणा
2. नयानगर
3. मांडली",,,,,
157,GP_Delimitation_2019_Final-1-400.pdf,21,12 .,बामनवास,"1. भूरियावास
2. किशोरपुरा
3. तालवास
4. बामनवास
5. नारोल
6. बावली का
बास",बामनवास,"1. बामनवास
2. शिवनगर
3. बावली का बास
4. छिपारी",,,,,
158,GP_Delimitation_2019_Final-1-400.pdf,21,13 .,,,किशोरपुरा,"1. किशोरपुरा
2. तालवास
3. भूरियावास",,,,,
159,GP_Delimitation_2019_Final-1-400.pdf,21,14 .,हरसौरा,"1. हरसौरा
2. शिवनगर",हरसौरा,"1. हरसौरा
2. नारोल",,,,,
